,labels,messages,sentiment_default,score_default,pred_sentiment_default,accurate_default,sentiment_finbert,score_finbert,pred_sentiment_finbert,accurate_finbert
2846,neutral,Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC fabrication process .,"[{'label': 'NEGATIVE', 'score': 0.8351539969444275}]",0.8351539969444275,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9998341798782349}]",0.9998341798782349,neutral,1
2847,neutral,Choose from a Giant Countdown with red head or rainbow trout -- or the Giant Shad Rap in perch color .,"[{'label': 'NEGATIVE', 'score': 0.99458247423172}]",0.99458247423172,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997416138648987}]",0.9997416138648987,neutral,1
2848,neutral,Closing of such transaction took place today .,"[{'label': 'POSITIVE', 'score': 0.7834615111351013}]",0.7834615111351013,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9997702240943909}]",0.9997702240943909,neutral,1
2849,neutral,"Cohen & Steers , Inc. : 5 534 530 shares representing 4.985 % of the share capital and voting rights .","[{'label': 'POSITIVE', 'score': 0.619632363319397}]",0.619632363319397,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9997624754905701}]",0.9997624754905701,neutral,1
2850,neutral,"Cohen & Steers , Inc. : 5 534 626 shares representing 4.985 % of the share capital and voting rights .","[{'label': 'POSITIVE', 'score': 0.7761994004249573}]",0.7761994004249573,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9997584223747253}]",0.9997584223747253,neutral,1
2851,neutral,com and possibly also through photo-msn .,"[{'label': 'NEGATIVE', 'score': 0.9949138164520264}]",0.9949138164520264,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9995765089988708}]",0.9995765089988708,neutral,1
2852,neutral,"Companies evaluated in the report include Aladdin , CA , F-Secure , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , and Websense .","[{'label': 'NEGATIVE', 'score': 0.6781179308891296}]",0.6781179308891296,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9998138546943665}]",0.9998138546943665,neutral,1
2853,neutral,COMPTEL CORPORATION Sami Ervio President and CEO Distribution : NASDAQ OMX Helsinki Major media Comptel Dynamic OSS solutions enable telecom service providers to deliver services flexibly and charge them effectively .,"[{'label': 'POSITIVE', 'score': 0.9977285265922546}]",0.9977285265922546,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9989056587219238}]",0.9989056587219238,neutral,1
2854,neutral,Connectivity Services include outsourced Scan and Capture which transfers paper invoices into electronic format and Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .,"[{'label': 'POSITIVE', 'score': 0.8786625266075134}]",0.8786625266075134,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9998070597648621}]",0.9998070597648621,neutral,1
2855,positive,Consumption is forecast to grow by about 2 % .,"[{'label': 'NEGATIVE', 'score': 0.811262309551239}]",0.811262309551239,NEGATIVE,0,"[{'label': 'positive', 'score': 0.9995380640029907}]",0.9995380640029907,positive,1
2856,neutral,"Country : , Finland Sector : Construction-Real Estate Target : Pohjolan Design-Talo Oy Buyer : CapMan Oyj Vendor : Ruukki Group Oyj Deal size in USD : 102.6 m Type : Divestment Status : Agreed","[{'label': 'NEGATIVE', 'score': 0.9415981769561768}]",0.9415981769561768,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997023940086365}]",0.9997023940086365,neutral,1
2857,neutral,"Country : , Switzerland Sector : Pharmaceuticals Target : Synosia Therapeutics Holding AG Buyer : Biotie Therapies Corp Deal size in USD : 129.4 m Type : Corporate acquisition Financing : All-stock Status : Closed","[{'label': 'NEGATIVE', 'score': 0.9925681352615356}]",0.9925681352615356,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997912049293518}]",0.9997912049293518,neutral,1
2858,neutral,Country : ; Germany Sector : Construction-Real Estate ; Machinery-Engineering Target : Caverion GmbH Buyer : YIT Oyj Deal size in USD : 90.3 m Type : Corporate acquisition Status : Agreed,"[{'label': 'NEGATIVE', 'score': 0.8855474591255188}]",0.8855474591255188,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9998038411140442}]",0.9998038411140442,neutral,1
2859,neutral,"Cramo is a service company specialising in construction machinery and equipment rental and rental-related services , as well as the rental and sale of modular space .","[{'label': 'POSITIVE', 'score': 0.8982939720153809}]",0.8982939720153809,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9998443126678467}]",0.9998443126678467,neutral,1
2860,neutral,"Cramo Plc is a service company specialising in construction machinery and equipment rental and rental-related services , as well as rental and sale of modular space .","[{'label': 'POSITIVE', 'score': 0.9330204725265503}]",0.9330204725265503,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9998401403427124}]",0.9998401403427124,neutral,1
2861,positive,credit 20 November 2009 - Finnish glass technology company Glaston Oyj Abp ( HEL : GLA1V ) said today it concluded a EUR74m revolving credit facility agreement with its core banks .,"[{'label': 'POSITIVE', 'score': 0.7706835865974426}]",0.7706835865974426,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998261332511902}]",0.9998261332511902,positive,1
2862,neutral,"CS Cabot exports 55 % of its production mainly to Goodyear , Bridgestone and Michelin plants in Poland , as well as to Germany 's Michelin or Italy 's Pirelli through the company 's logistics center in Paris , Stefan said .","[{'label': 'POSITIVE', 'score': 0.9341428875923157}]",0.9341428875923157,POSITIVE,0,"[{'label': 'neutral', 'score': 0.999675989151001}]",0.999675989151001,neutral,1
2863,neutral,"Currently , the plant operates on full capacity .","[{'label': 'POSITIVE', 'score': 0.9985673427581787}]",0.9985673427581787,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9976289868354797}]",0.9976289868354797,neutral,1
2864,neutral,Danske Bank is Denmark 's largest bank with 3.5 million customers .,"[{'label': 'POSITIVE', 'score': 0.9986431002616882}]",0.9986431002616882,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9993663430213928}]",0.9993663430213928,neutral,1
2865,neutral,Decisions are to be made as quickly as possible .,"[{'label': 'NEGATIVE', 'score': 0.6792864203453064}]",0.6792864203453064,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9995895028114319}]",0.9995895028114319,neutral,1
2866,neutral,Deliveries by Outotec will take place over 30 months .,"[{'label': 'NEGATIVE', 'score': 0.9810749888420105}]",0.9810749888420105,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997683167457581}]",0.9997683167457581,neutral,1
2867,neutral,"Deliveries of Nokia 1112 , Nokia 2310 and Nokia 2610 are expected to start in the second quarter of 2006 .","[{'label': 'NEGATIVE', 'score': 0.891995370388031}]",0.891995370388031,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997883439064026}]",0.9997883439064026,neutral,1
2868,neutral,Delivery is due in the second half of 2011 .,"[{'label': 'POSITIVE', 'score': 0.9673822522163391}]",0.9673822522163391,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9996477365493774}]",0.9996477365493774,neutral,1
2869,neutral,"Den Bosch-based TomTom is Europe 's largest maker of automotive navigation devices , while Cayman Islands-based Garmin is larger in the U.S. and overall .","[{'label': 'POSITIVE', 'score': 0.982039749622345}]",0.982039749622345,POSITIVE,0,"[{'label': 'neutral', 'score': 0.998630940914154}]",0.998630940914154,neutral,1
2870,neutral,"Depending on the market situation , such projects are sold after 1 to 3 years after completion .","[{'label': 'NEGATIVE', 'score': 0.9974181652069092}]",0.9974181652069092,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997182488441467}]",0.9997182488441467,neutral,1
2871,positive,"Dubbed Nokia Money Solutions , company officials say the initiative would seek to bridge the gap between the banked and unbanked in developing countries .","[{'label': 'NEGATIVE', 'score': 0.9850208759307861}]",0.9850208759307861,NEGATIVE,0,"[{'label': 'positive', 'score': 0.999275267124176}]",0.999275267124176,positive,1
2872,negative,"Due to market conditions , the company will also temporarily lay off about 3,200 people at different sites .","[{'label': 'NEGATIVE', 'score': 0.9992750287055969}]",0.9992750287055969,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9996873140335083}]",0.9996873140335083,negative,1
2873,neutral,"Due to Pirkka beer , Olvi 's brewery in Iisalmi is moving to 7-day , 24-hour work shifts .","[{'label': 'NEGATIVE', 'score': 0.9676588177680969}]",0.9676588177680969,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9996026158332825}]",0.9996026158332825,neutral,1
2874,neutral,"During the rally , which was authorized by the city administration , a consulate official came out to the workers , spoke to them and took a letter from them .","[{'label': 'NEGATIVE', 'score': 0.928081750869751}]",0.928081750869751,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9996356964111328}]",0.9996356964111328,neutral,1
2875,neutral,Efore has decided to establish a company for eletric vehicle ( EV ) business in China .,"[{'label': 'POSITIVE', 'score': 0.9288913607597351}]",0.9288913607597351,POSITIVE,0,"[{'label': 'neutral', 'score': 0.999824583530426}]",0.999824583530426,neutral,1
2876,neutral,"Elcoteq Dongguan was established in 1999 in the Nancheng District of Dongguan , China and is one of Elcoteq s four volume manufacturing plants in the Asia-Pacific region .","[{'label': 'POSITIVE', 'score': 0.9982178807258606}]",0.9982178807258606,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9995747208595276}]",0.9995747208595276,neutral,1
2877,neutral,"Elcoteq SE Stock Exchange Announcement February 4 , 2009 at 10.00 am ( EET ) Elcoteq will publish its financial statements bulletin 2008 on Wednesday , February 11 , at 9.00 am ( EET ) .","[{'label': 'NEGATIVE', 'score': 0.9212192893028259}]",0.9212192893028259,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997351765632629}]",0.9997351765632629,neutral,1
2878,neutral,Electricity consumption grows with higher frequencies .,"[{'label': 'POSITIVE', 'score': 0.9695463180541992}]",0.9695463180541992,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9995667338371277}]",0.9995667338371277,neutral,1
2879,neutral,Elisa has commissioned Finland 's Poyry Telecom Oy to conduct a study of reception in some of Estonia 's largest cities besides Tallinn .,"[{'label': 'POSITIVE', 'score': 0.9941918253898621}]",0.9941918253898621,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9996507167816162}]",0.9996507167816162,neutral,1
2880,neutral,"Elsewhere , the tendency is towards more developed packaging than before .","[{'label': 'NEGATIVE', 'score': 0.9842960834503174}]",0.9842960834503174,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997703433036804}]",0.9997703433036804,neutral,1
2881,neutral,"Equipment will be manufactured in Vaahto 's workshop in Hollola , Finland and is scheduled for shipments during the first quarter of 2009 .","[{'label': 'NEGATIVE', 'score': 0.7702063322067261}]",0.7702063322067261,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9998493194580078}]",0.9998493194580078,neutral,1
2882,neutral,Eriikka S+¦derstr+¦m has previously held several positions in finance and control at Nokia Networks including acting as the Business Group Controller and having the corporate controller position at Nokia Siemens Networks .,"[{'label': 'POSITIVE', 'score': 0.8663076758384705}]",0.8663076758384705,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9994623064994812}]",0.9994623064994812,neutral,1
2883,neutral,"Estonia 's Agriculture Minister Helir-Valdor Seeder is in Finland on a two-day visit , in the course of which he will meet with his Finnish counterpart Sirkka-Liisa Anttila .","[{'label': 'POSITIVE', 'score': 0.9975839853286743}]",0.9975839853286743,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9991389513015747}]",0.9991389513015747,neutral,1
2884,positive,Etteplan targets to employ at least 20 people in Borl+Ænge .,"[{'label': 'NEGATIVE', 'score': 0.9958754181861877}]",0.9958754181861877,NEGATIVE,0,"[{'label': 'positive', 'score': 0.9996421337127686}]",0.9996421337127686,positive,1
2885,neutral,EUR 220 million of the transaction consideration was paid in the form of four-year interest-bearing vendor notes .,"[{'label': 'NEGATIVE', 'score': 0.995227575302124}]",0.995227575302124,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997863173484802}]",0.9997863173484802,neutral,1
2886,neutral,"Featuring the S60 user interface , this 135-gram model also comes with a 2.4-inch quarter VGA display and 100 megabytes of internal memory , expandable through the Micro Secure Digital slot .","[{'label': 'NEGATIVE', 'score': 0.9771576523780823}]",0.9771576523780823,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.998450756072998}]",0.998450756072998,neutral,1
2887,neutral,Feed companies Suomen Rehu and Raisio do no import GMO feed .,"[{'label': 'NEGATIVE', 'score': 0.9912403225898743}]",0.9912403225898743,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9995380640029907}]",0.9995380640029907,neutral,1
2888,neutral,"Financial , strategic and operational factors are considered .","[{'label': 'POSITIVE', 'score': 0.9951576590538025}]",0.9951576590538025,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9997112154960632}]",0.9997112154960632,neutral,1
2889,neutral,Financial details were not disclosed .,"[{'label': 'NEGATIVE', 'score': 0.9989144802093506}]",0.9989144802093506,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997773766517639}]",0.9997773766517639,neutral,1
2890,neutral,Financial details were n't disclosed .,"[{'label': 'NEGATIVE', 'score': 0.9986404776573181}]",0.9986404776573181,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997621178627014}]",0.9997621178627014,neutral,1
2891,neutral,Financial terms were not disclosed .,"[{'label': 'NEGATIVE', 'score': 0.9989768266677856}]",0.9989768266677856,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997685551643372}]",0.9997685551643372,neutral,1
2892,neutral,Financial terms were n't disclosed .,"[{'label': 'NEGATIVE', 'score': 0.9988386034965515}]",0.9988386034965515,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997550845146179}]",0.9997550845146179,neutral,1
2893,neutral,"Finland 's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008 , Kari Mikkonen , vice president of Technopolis , told reporters in Helsinki .","[{'label': 'POSITIVE', 'score': 0.9876419305801392}]",0.9876419305801392,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9997970461845398}]",0.9997970461845398,neutral,1
2894,neutral,"Finland-based companies , L+Ænnen Tehtaat and Raisio , have decided to dissolve the joint venture company ZAO Scandic Feed , which was established to start local animal feed business and feed production in northwest Russia .","[{'label': 'NEGATIVE', 'score': 0.9918053150177002}]",0.9918053150177002,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.963697075843811}]",0.963697075843811,neutral,1
2895,neutral,"Finnish cargo handling solutions company Cargotec Oyj said on June 17 , 2008 that it will acquire New Zealand tailgates distributor Zepro Tailgate ( 1987 ) Limited for an undisclosed sum .","[{'label': 'POSITIVE', 'score': 0.5574914216995239}]",0.5574914216995239,POSITIVE,0,"[{'label': 'neutral', 'score': 0.7557363510131836}]",0.7557363510131836,neutral,1
2896,neutral,"Finnish construction machinery and equipment rental group Cramo Oyj said on March 21 , 2007 its Swedish sector subsidiary Cramo AB will sell its Dutch subsidiary Cramo Nederland B.V. ( CNL ) to Dutch rental and scaffolding company Jaston Groep B.V. for an undisclosed sum .","[{'label': 'NEGATIVE', 'score': 0.9896281957626343}]",0.9896281957626343,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9986867308616638}]",0.9986867308616638,neutral,1
2897,neutral,"Finnish drug distributor and wholesaler Oriola-KD Oyj said on October 11 , 2006 it named Anne Kariniemi vice president of its Logistics and Sourcing department as of January 15 , 2007 .","[{'label': 'POSITIVE', 'score': 0.8431754112243652}]",0.8431754112243652,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9997264742851257}]",0.9997264742851257,neutral,1
2898,neutral,"Finnish electronics contract maker Incap Oyj said on January 3 , 2008 it sold its manufacturing facilities in Helsinki to local real estate company Sponda Oyj for 5.3 mln euro ( $ 7.8 mln ) .","[{'label': 'NEGATIVE', 'score': 0.9952824711799622}]",0.9952824711799622,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.999330997467041}]",0.999330997467041,neutral,1
